Log Values
Reading , Values
16/08/2019 13:39:01,23.369°C
16/08/2019 13:59:01,23.369°C
16/08/2019 14:19:01,23.244°C
16/08/2019 14:39:01,23.181°C
16/08/2019 14:59:01,22.931°C
16/08/2019 15:19:01,22.931°C
16/08/2019 15:39:01,22.868°C
16/08/2019 15:59:01,22.743°C
16/08/2019 16:19:01,22.743°C
16/08/2019 16:39:01,22.493°C
16/08/2019 16:59:01,22.431°C
16/08/2019 17:19:01,22.368°C
16/08/2019 17:39:01,22.243°C
16/08/2019 17:59:01,22.18°C
16/08/2019 18:19:01,22.118°C
16/08/2019 18:39:01,21.993°C
16/08/2019 18:59:01,21.993°C
16/08/2019 19:19:01,21.93°C
16/08/2019 19:39:01,21.93°C
16/08/2019 19:59:01,21.868°C
16/08/2019 20:19:01,21.868°C
16/08/2019 20:39:01,21.805°C
16/08/2019 20:59:01,21.805°C
16/08/2019 21:19:01,21.68°C
16/08/2019 21:39:01,21.617°C
16/08/2019 21:59:01,21.555°C
16/08/2019 22:19:01,21.117°C
16/08/2019 22:39:01,20.929°C
16/08/2019 22:59:01,20.742°C
16/08/2019 23:19:01,20.616°C
16/08/2019 23:39:01,20.616°C
16/08/2019 23:59:01,20.616°C
17/08/2019 00:19:01,20.429°C
17/08/2019 00:39:01,20.178°C
17/08/2019 00:59:01,20.178°C
17/08/2019 01:19:01,20.116°C
17/08/2019 01:39:01,19.991°C
17/08/2019 01:59:01,20.053°C
17/08/2019 02:19:01,20.116°C
17/08/2019 02:39:01,20.116°C
17/08/2019 02:59:01,20.116°C
17/08/2019 03:19:01,20.178°C
17/08/2019 03:39:01,20.241°C
17/08/2019 03:59:01,20.304°C
17/08/2019 04:19:01,20.304°C
17/08/2019 04:39:01,20.241°C
17/08/2019 04:59:01,20.304°C
17/08/2019 05:19:01,20.304°C
17/08/2019 05:39:01,20.304°C
17/08/2019 05:59:01,20.366°C
17/08/2019 06:19:01,20.366°C
17/08/2019 06:39:01,20.491°C
17/08/2019 06:59:01,20.554°C
17/08/2019 07:19:01,20.554°C
17/08/2019 07:39:01,20.554°C
17/08/2019 07:59:01,20.429°C
17/08/2019 08:19:01,20.304°C
17/08/2019 08:39:01,19.803°C
17/08/2019 08:59:01,19.49°C
17/08/2019 09:19:01,19.678°C
17/08/2019 09:39:01,19.803°C
17/08/2019 09:59:01,19.866°C
17/08/2019 10:19:01,19.991°C
17/08/2019 10:39:01,19.991°C
17/08/2019 10:59:01,20.241°C
17/08/2019 11:19:01,20.241°C
17/08/2019 11:39:01,20.304°C
17/08/2019 11:59:01,20.616°C
17/08/2019 12:19:01,20.616°C
17/08/2019 12:39:01,20.742°C
17/08/2019 12:59:01,20.679°C
17/08/2019 13:19:01,20.804°C
17/08/2019 13:39:01,20.804°C
17/08/2019 13:59:01,20.992°C
17/08/2019 14:19:01,21.117°C
17/08/2019 14:39:01,21.242°C
17/08/2019 14:59:01,21.305°C
17/08/2019 15:19:01,21.43°C
17/08/2019 15:39:01,21.492°C
17/08/2019 15:59:01,21.43°C
17/08/2019 16:19:01,21.242°C
17/08/2019 16:39:01,21.117°C
17/08/2019 16:59:01,21.054°C
17/08/2019 17:19:01,20.867°C
17/08/2019 17:39:01,20.867°C
17/08/2019 17:59:01,20.742°C
17/08/2019 18:19:01,20.616°C
17/08/2019 18:39:01,20.554°C
17/08/2019 18:59:01,20.491°C
17/08/2019 19:19:01,20.429°C
17/08/2019 19:39:01,20.491°C
17/08/2019 19:59:01,20.616°C
17/08/2019 20:19:01,20.554°C
17/08/2019 20:39:01,20.554°C
17/08/2019 20:59:01,20.554°C
17/08/2019 21:19:01,20.491°C
17/08/2019 21:39:01,20.366°C
17/08/2019 21:59:01,20.429°C
17/08/2019 22:19:01,20.554°C
17/08/2019 22:39:01,20.554°C
17/08/2019 22:59:01,20.429°C
17/08/2019 23:19:01,20.366°C
17/08/2019 23:39:01,20.241°C
17/08/2019 23:59:01,20.241°C
18/08/2019 00:19:01,20.304°C
18/08/2019 00:39:01,20.241°C
18/08/2019 00:59:01,19.991°C
18/08/2019 01:19:01,19.866°C
18/08/2019 01:39:01,19.866°C
18/08/2019 01:59:01,19.74°C
18/08/2019 02:19:01,19.615°C
18/08/2019 02:39:01,19.428°C
18/08/2019 02:59:01,19.24°C
18/08/2019 03:19:01,19.115°C
18/08/2019 03:39:01,19.115°C
18/08/2019 03:59:01,19.052°C
18/08/2019 04:19:01,18.989°C
18/08/2019 04:39:01,18.864°C
18/08/2019 04:59:01,18.864°C
18/08/2019 05:19:01,18.864°C
18/08/2019 05:39:01,18.989°C
18/08/2019 05:59:01,19.052°C
18/08/2019 06:19:01,19.302°C
18/08/2019 06:39:01,19.49°C
18/08/2019 06:59:01,19.615°C
18/08/2019 07:19:01,19.803°C
18/08/2019 07:39:01,19.74°C
18/08/2019 07:59:01,20.116°C
18/08/2019 08:19:01,20.429°C
18/08/2019 08:39:01,20.804°C
18/08/2019 08:59:01,21.117°C
18/08/2019 09:19:01,21.367°C
18/08/2019 09:39:01,21.492°C
18/08/2019 09:59:01,21.43°C
18/08/2019 10:19:01,21.43°C
18/08/2019 10:39:01,21.242°C
18/08/2019 10:59:01,21.367°C
18/08/2019 11:19:01,21.868°C
18/08/2019 11:39:01,22.431°C
18/08/2019 11:59:01,22.493°C
18/08/2019 12:19:01,22.243°C
18/08/2019 12:39:01,22.493°C
18/08/2019 12:59:01,22.743°C
18/08/2019 13:19:01,22.868°C
18/08/2019 13:39:01,23.181°C
18/08/2019 13:59:01,22.993°C
18/08/2019 14:19:01,23.056°C
18/08/2019 14:39:01,22.993°C
18/08/2019 14:59:01,22.931°C
18/08/2019 15:19:01,22.868°C
18/08/2019 15:39:01,22.806°C
18/08/2019 15:59:01,22.618°C
18/08/2019 16:19:01,22.431°C
18/08/2019 16:39:01,22.118°C
18/08/2019 16:59:01,21.868°C
18/08/2019 17:19:01,21.743°C
18/08/2019 17:39:01,21.492°C
18/08/2019 17:59:01,21.117°C
18/08/2019 18:19:01,20.804°C
18/08/2019 18:39:01,20.491°C
18/08/2019 18:59:01,20.554°C
18/08/2019 19:19:01,20.679°C
18/08/2019 19:39:01,20.867°C
18/08/2019 19:59:01,21.117°C
18/08/2019 20:19:01,21.492°C
18/08/2019 20:39:01,21.555°C
18/08/2019 20:59:01,21.555°C
18/08/2019 21:19:01,21.492°C
18/08/2019 21:39:01,21.492°C
18/08/2019 21:59:01,21.367°C
18/08/2019 22:19:01,21.43°C
18/08/2019 22:39:01,21.617°C
18/08/2019 22:59:01,21.617°C
18/08/2019 23:19:01,21.617°C
18/08/2019 23:39:01,21.555°C
18/08/2019 23:59:01,21.43°C
19/08/2019 00:19:01,21.242°C
19/08/2019 00:39:01,21.054°C
19/08/2019 00:59:01,20.929°C
19/08/2019 01:19:01,20.867°C
19/08/2019 01:39:01,20.491°C
19/08/2019 01:59:01,20.241°C
19/08/2019 02:19:01,20.178°C
19/08/2019 02:39:01,20.178°C
19/08/2019 02:59:01,20.053°C
19/08/2019 03:19:01,19.991°C
19/08/2019 03:39:01,20.053°C
19/08/2019 03:59:01,19.991°C
19/08/2019 04:19:01,19.928°C
19/08/2019 04:39:01,19.991°C
19/08/2019 04:59:01,19.928°C
19/08/2019 05:19:01,20.116°C
19/08/2019 05:39:01,20.116°C
19/08/2019 05:59:01,19.991°C
19/08/2019 06:19:01,19.991°C
19/08/2019 06:39:01,19.928°C
19/08/2019 06:59:01,19.803°C
19/08/2019 07:19:01,19.803°C
19/08/2019 07:39:01,19.928°C
19/08/2019 07:59:01,20.053°C
19/08/2019 08:19:01,20.116°C
19/08/2019 08:39:01,20.241°C
19/08/2019 08:59:01,20.491°C
19/08/2019 09:19:01,20.491°C
19/08/2019 09:39:01,20.804°C
19/08/2019 09:59:01,21.43°C
19/08/2019 10:19:01,21.868°C
19/08/2019 10:39:01,22.055°C
19/08/2019 10:59:01,22.118°C
19/08/2019 11:19:01,22.431°C
19/08/2019 11:39:01,22.618°C
19/08/2019 11:59:01,22.681°C
19/08/2019 12:19:01,22.806°C
19/08/2019 12:39:01,22.806°C
19/08/2019 12:59:01,22.806°C
19/08/2019 13:19:01,22.868°C
19/08/2019 13:39:01,23.118°C
19/08/2019 13:59:01,22.993°C
19/08/2019 14:19:01,22.993°C
19/08/2019 14:39:01,22.806°C
19/08/2019 14:59:01,22.743°C
19/08/2019 15:19:01,22.618°C
19/08/2019 15:39:01,22.493°C
19/08/2019 15:59:01,22.305°C
19/08/2019 16:19:01,21.993°C
19/08/2019 16:39:01,21.805°C
19/08/2019 16:59:01,21.68°C
19/08/2019 17:19:01,21.492°C
19/08/2019 17:39:01,21.242°C
19/08/2019 17:59:01,21.054°C
19/08/2019 18:19:01,20.804°C
19/08/2019 18:39:01,20.429°C
19/08/2019 18:59:01,20.053°C
19/08/2019 19:19:01,19.615°C
19/08/2019 19:39:01,19.24°C
19/08/2019 19:59:01,19.052°C
19/08/2019 20:19:01,19.177°C
19/08/2019 20:39:01,19.365°C
19/08/2019 20:59:01,19.302°C
19/08/2019 21:19:01,19.115°C
19/08/2019 21:39:01,19.365°C
19/08/2019 21:59:01,19.49°C
19/08/2019 22:19:01,19.365°C
19/08/2019 22:39:01,19.553°C
19/08/2019 22:59:01,19.49°C
19/08/2019 23:19:01,19.553°C
19/08/2019 23:39:01,19.678°C
19/08/2019 23:59:01,19.49°C
20/08/2019 00:19:01,18.927°C
20/08/2019 00:39:01,18.676°C
20/08/2019 00:59:01,19.052°C
20/08/2019 01:19:01,19.615°C
20/08/2019 01:39:01,19.928°C
20/08/2019 01:59:01,19.803°C
20/08/2019 02:19:01,19.678°C
20/08/2019 02:39:01,19.803°C
20/08/2019 02:59:01,19.74°C
20/08/2019 03:19:01,20.178°C
20/08/2019 03:39:01,20.053°C
20/08/2019 03:59:01,19.991°C
20/08/2019 04:19:01,19.803°C
20/08/2019 04:39:01,19.866°C
20/08/2019 04:59:01,19.74°C
20/08/2019 05:19:01,19.365°C
20/08/2019 05:39:01,19.24°C
20/08/2019 05:59:01,19.115°C
20/08/2019 06:19:01,19.052°C
20/08/2019 06:39:01,19.115°C
20/08/2019 06:59:01,19.302°C
20/08/2019 07:19:01,19.177°C
20/08/2019 07:39:01,19.365°C
20/08/2019 07:59:01,19.991°C
20/08/2019 08:19:01,20.429°C
20/08/2019 08:39:01,20.804°C
20/08/2019 08:59:01,20.867°C
20/08/2019 09:19:01,21.117°C
20/08/2019 09:39:01,21.43°C
20/08/2019 09:59:01,21.743°C
20/08/2019 10:19:01,21.993°C
20/08/2019 10:39:01,22.118°C
20/08/2019 10:59:01,22.368°C
20/08/2019 11:19:01,22.618°C
20/08/2019 11:39:01,22.806°C
20/08/2019 11:59:01,22.868°C
20/08/2019 12:19:01,22.868°C
20/08/2019 12:39:01,22.931°C
20/08/2019 12:59:01,23.056°C
20/08/2019 13:19:01,23.056°C
20/08/2019 13:39:01,23.118°C
20/08/2019 13:59:01,23.056°C
20/08/2019 14:19:01,23.056°C
20/08/2019 14:39:01,22.993°C
20/08/2019 14:59:01,22.743°C
20/08/2019 15:19:01,22.618°C
20/08/2019 15:39:01,22.556°C
20/08/2019 15:59:01,22.431°C
20/08/2019 16:19:01,22.305°C
20/08/2019 16:39:01,22.118°C
20/08/2019 16:59:01,21.805°C
20/08/2019 17:19:01,21.617°C
20/08/2019 17:39:01,21.43°C
20/08/2019 17:59:01,21.367°C
20/08/2019 18:19:01,21.242°C
20/08/2019 18:39:01,21.305°C
20/08/2019 18:59:01,21.555°C
20/08/2019 19:19:01,21.68°C
20/08/2019 19:39:01,21.617°C
20/08/2019 19:59:01,21.555°C
20/08/2019 20:19:01,21.492°C
20/08/2019 20:39:01,21.43°C
20/08/2019 20:59:01,21.367°C
20/08/2019 21:19:01,21.367°C
20/08/2019 21:39:01,21.367°C
20/08/2019 21:59:01,21.305°C
20/08/2019 22:19:01,21.305°C
20/08/2019 22:39:01,21.305°C
20/08/2019 22:59:01,21.18°C
20/08/2019 23:19:01,21.054°C
20/08/2019 23:39:01,21.054°C
20/08/2019 23:59:01,20.929°C
21/08/2019 00:19:01,20.867°C
21/08/2019 00:39:01,20.929°C
21/08/2019 00:59:01,20.929°C
21/08/2019 01:19:01,20.992°C
21/08/2019 01:39:01,20.867°C
21/08/2019 01:59:01,20.742°C
21/08/2019 02:19:01,20.679°C
21/08/2019 02:39:01,20.804°C
21/08/2019 02:59:01,20.804°C
21/08/2019 03:19:01,20.867°C
21/08/2019 03:39:01,20.867°C
21/08/2019 03:59:01,20.867°C
21/08/2019 04:19:01,20.867°C
21/08/2019 04:39:01,20.929°C
21/08/2019 04:59:01,20.929°C
21/08/2019 05:19:01,20.867°C
21/08/2019 05:39:01,20.929°C
21/08/2019 05:59:01,20.992°C
21/08/2019 06:19:01,20.992°C
21/08/2019 06:39:01,20.804°C
21/08/2019 06:59:01,20.867°C
21/08/2019 07:19:01,20.742°C
21/08/2019 07:39:01,20.742°C
21/08/2019 07:59:01,20.742°C
21/08/2019 08:19:01,20.929°C
21/08/2019 08:39:01,21.054°C
21/08/2019 08:59:01,21.492°C
21/08/2019 09:19:01,21.617°C
21/08/2019 09:39:01,21.555°C
21/08/2019 09:59:01,21.555°C
21/08/2019 10:19:01,21.43°C
21/08/2019 10:39:01,21.305°C
21/08/2019 10:59:01,21.18°C
21/08/2019 11:19:01,21.054°C
21/08/2019 11:39:01,21.305°C
21/08/2019 11:59:01,21.18°C
21/08/2019 12:19:01,20.867°C
21/08/2019 12:39:01,20.742°C
21/08/2019 12:59:01,20.742°C
21/08/2019 13:19:01,20.992°C
21/08/2019 13:39:01,20.992°C
21/08/2019 13:59:01,21.305°C
21/08/2019 14:19:01,21.617°C
21/08/2019 14:39:01,21.555°C
21/08/2019 14:59:01,21.68°C
21/08/2019 15:19:01,21.805°C
21/08/2019 15:39:01,21.617°C
21/08/2019 15:59:01,21.43°C
21/08/2019 16:19:01,21.242°C
21/08/2019 16:39:01,20.992°C
21/08/2019 16:59:01,20.867°C
21/08/2019 17:19:01,20.679°C
21/08/2019 17:39:01,20.679°C
21/08/2019 17:59:01,20.491°C
21/08/2019 18:19:01,20.429°C
21/08/2019 18:39:01,20.429°C
21/08/2019 18:59:01,20.429°C
21/08/2019 19:19:01,20.366°C
21/08/2019 19:39:01,20.304°C
21/08/2019 19:59:01,20.366°C
21/08/2019 20:19:01,20.304°C
21/08/2019 20:39:01,20.366°C
21/08/2019 20:59:01,20.366°C
21/08/2019 21:19:01,20.491°C
21/08/2019 21:39:01,20.491°C
21/08/2019 21:59:01,20.491°C
21/08/2019 22:19:01,20.491°C
21/08/2019 22:39:01,20.554°C
21/08/2019 22:59:01,20.429°C
21/08/2019 23:19:01,20.241°C
21/08/2019 23:39:01,20.116°C
21/08/2019 23:59:01,20.053°C
22/08/2019 00:19:01,20.053°C
22/08/2019 00:39:01,19.991°C
22/08/2019 00:59:01,19.928°C
22/08/2019 01:19:01,19.866°C
22/08/2019 01:39:01,19.553°C
22/08/2019 01:59:01,19.615°C
22/08/2019 02:19:01,19.49°C
22/08/2019 02:39:01,19.24°C
22/08/2019 02:59:01,18.989°C
22/08/2019 03:19:01,19.052°C
22/08/2019 03:39:01,18.864°C
22/08/2019 03:59:01,18.676°C
22/08/2019 04:19:01,18.676°C
22/08/2019 04:39:01,18.739°C
22/08/2019 04:59:01,19.115°C
22/08/2019 05:19:01,19.24°C
22/08/2019 05:39:01,19.24°C
22/08/2019 05:59:01,19.365°C
22/08/2019 06:19:01,19.428°C
22/08/2019 06:39:01,19.365°C
22/08/2019 06:59:01,19.365°C
22/08/2019 07:19:01,19.365°C
22/08/2019 07:39:01,19.553°C
22/08/2019 07:59:01,19.803°C
22/08/2019 08:19:01,19.803°C
